2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
2017-02-13 20:45:53, 18.77, 20.68
